uniqueid,time,game,firstPlayer,choice1,rangeProb1,judgements1,choice2,rangeProb2,judgements2
74,1302275.0,disjunctive0,column,A,26,Olivia wants that $12 even if Geoff wants to be spiteful. I think she is protecting her payout.,A,49,"As his choices were the same, I'm not sure."
75,61245.0,pd0,row,A,64,He chose an option that would pay them both more.,A,97,She went for the choice that gave them both $8.
75,134461.0,pd3,row,B,21,He went for the option that would pay him more if she chooses A,B,28,"She gave them both an equal amount, but she would have received nothing if not."
75,180794.0,coordination1,column,B,84,They either both get $0 or $12,A,8,They both got nothing.
75,228634.0,coordination0,row,A,62,It is actually really hard to tell on just the first player's choice.,A,95,He chose to give them both $12.
75,278405.0,threat3,row,B,16,One gets nothing while the other will get $6,B,5,Matt decided to give her nothing and havethe money himself.
75,328334.0,threat0,row,A,92,They will each receive money.,A,95,Zoe gave Hannah the larger amount of money
75,406934.0,threat1,column,B,24,One will get nothing while the other gets money,A,89,Sally made sure they both got money.
75,449982.0,disjunctive3,row,B,50,This could either way based on Kate's decision,B,0,Neither got money even with an option for both to get $12
75,493086.0,disjunctive0,row,A,98,No matter the choice for Logan they will both get $12,A,98,No matter Logan's choice they both made sure they would get money
75,544992.0,singleControl0,row,A,65,Could go either way based on Maria's choice alone.,A,94,Luke made sure both got money.
75,594922.0,singleControl1,column,B,1,"Robert is ensuring that only he receives money, it doesn't matter what Lauren chooses.",A,1,Robert gave lauren no choice on getting money
77,56447.0,coordination1,row,A,100,he was even with the money,B,100,all or nothing for friends 
77,130070.0,coordination0,row,A,100,all or nothing for friends ,A,100,all or nothing for friends 
77,164422.0,disjunctive0,row,A,100,all or nothing for friends ,A,100,all or nothing for friends 
77,202934.0,disjunctive3,column,B,2,sellfish,B,100,all or nothing for friends 
77,245878.0,pd0,row,A,99,all or nothing for friends ,A,100,all or nothing for friends 
77,285149.0,pd3,column,B,0,slelfish,B,100,all or nothing for friends 
77,307341.0,singleControl0,column,A,99,all or nothing for friends ,A,100,all or nothing for friends 
77,331885.0,singleControl1,row,A,100,all or nothing for friends ,B,1,not willing to share
77,396373.0,threat1,column,B,24,not willing to share,A,47,they got something
77,509613.0,threat0,column,A,100,all or nothing for friends ,A,84,they got something
77,542725.0,threat3,row,B,1,not willing to share,B,6,tit for tat
78,109002.0,disjunctive3,column,B,49,"difficult to say. all options but 1, will give each of the $12. The last option, no one would choose because it would give both $0",B,0,"Austin chose for both to get $0, so he can't be friends with her."
78,177601.0,disjunctive0,column,A,54,"Either option that Maria would chose would give them both $12, so it's hard to say.",A,77,both options would give both players $12.  I would say they were probably most likely friends.
78,272638.0,pd3,row,B,31,One option would give Gavin $0 or lower both of them a much lower option of $4,B,43,Gavin chose for them to both receive $4 rather than Hannah get the higher amount.
78,369671.0,pd0,row,A,71,Most likely friends Jacob and Logan would either receive the same amount or Jacob himself would receive $0,A,100,"Rather than choosing the higher amount for himself, Logan chose the smaller amount that they would both receive $8"
78,455313.0,coordination1,column,B,51,"any of the options could result in him either getting $0 or $12, so it's hard to say",A,0,"Rather than them both get $12, Rebecca chose for them both to get $0, definitely enemies."
78,531934.0,coordination0,column,A,50,Hard to say since either option would result in him getting $12 or $0,A,53,Hard to say again. Richmond could have chose A just because he wanted to receive the $12.
78,606504.0,threat1,column,B,35,Zoe chose options that would result in her receiving a higher amount no matter what.,A,49,"Robert could have chosen what he did just so he would  not have gotten $0, so it's hard to tell."
78,662129.0,threat0,column,A,100,"No matter which Daniel chooses, Kate will get a smaller amount or nothing.",A,52,"Hard to say, Daniel could have just wanted the higher amount."
78,732950.0,threat3,column,B,40,"No matter which Sally chooses, Frank will get the larger amount.",B,34,"Sally chose to receive $0, rather than getting $6 and Frank getting a higher amount."
78,820680.0,singleControl1,column,B,0,Sydney would receive $0 no matter which option she chooses.,A,39,She would have received $0 and David $6 no matter what option she chose.
78,853562.0,singleControl0,column,A,81,either option would give them both $6,A,50,either option would give them both $6
80,80844.0,disjunctive0,row,A,100,Gerald wants both players to definitely get a payout.,A,50,Both choices are the same so it's impossible to know what the relationship is.
80,165568.0,disjunctive3,column,B,1,"She might want Daniel to get 0. Frankly I don't see why anyone would pick that choice though,",B,0,Daniel doesn't want Olivia to get any money and is willing to hurt himself in the process.
80,218897.0,coordination1,column,B,50,Both choices are the same so it's impossible to make a distinction.,A,0,Gavin would prefer Kate getting nothing even if it means he gets nothing too.
80,312833.0,coordination0,row,A,49,Both choices are the same so I can't make a distinction,A,47,"Luke could want Emily to get money, or he could just want to get paid himself. "
80,364725.0,singleControl1,row,A,99,He trusts that Matt will pick 6/6.,B,0,It doesn't hurt Matt to give Frank the 6 dollars.
80,396442.0,singleControl0,column,A,50,Zoe wants the money.,A,50,Both choices are the same so who knows?
80,465670.0,threat1,row,A,58,Austin doesn't want to give Ryan nothing or get nothing himself.,B,34,Ryan took the bigger portion. A good friend might have given his friend the larger share.
80,518717.0,threat0,column,A,100,Geoff wants to give his friend the largest amount,A,100,Kaylee takes the larger amount and makes sure Geoff gets something
80,554799.0,threat3,row,B,0,The other choices were more money,B,0,Sally is mad Jacob didn't take the larger amounts
80,615048.0,pd0,row,A,100,Rebecca wants to give William a large amount of money and hopes he'll pick 8/8 so she gets money too,A,100,They both get a large payout and neither is hurt
80,686827.0,pd3,row,B,23,Megan wants to make sure she gets a payout and will hurt Matthew for the sure money,B,11,Matthew wants the money for himself
83,48551.0,threat0,column,A,42,I think they have some issues against each other and it's something that I am confident about,A,77,I'm sure they are friends and they have some love towards each other
83,66030.0,threat1,row,A,37,They are rivaling each other ,B,11,They are trying to one up each other with their choices
83,96017.0,threat3,column,B,93,both trying to help each other out and their choices seem friendly,B,75,I think they are more than likely friends with the choices made
83,125557.0,disjunctive3,column,B,11,I feel they have some connection towards each other but it's kinda hostile. ,B,70,They probably have some issues but more friends
83,148237.0,disjunctive0,row,A,91,they seem to have a connection with each other,A,86,I think the choices line up with my decision
83,167258.0,pd3,column,B,29,more-so a educated guess on what I believe,B,15,They wanted to out do one another and make a difference 
83,184299.0,pd0,column,A,83,It was to be fair to the others,A,29,They wanted to get the best for themselves
83,229316.0,singleControl0,column,A,96,I think this is a good choice and they seem to be wanting to help each other out.,A,84,it seems they want to help one another out
83,269453.0,singleControl1,row,A,32,they tried to make it better for themselves,B,84,they seem to have some love towards each other
83,298919.0,coordination0,row,A,31,I think they wanted to change up how they did their business,A,71,it appears they wanted to make a difference in things
83,319842.0,coordination1,column,B,10,they appear to be competing against each other,A,21,they both tried to cancel each other out
85,107414.0,pd0,column,A,93,Megan could've chosen 12 bucks for herself but chose to split evenly.,A,97,Maria could've chosen 12 bucks for herself but chose to split evenly.
85,203734.0,pd3,column,B,14,Frank selected all the money for himself.  He didn't care about Zoe at all.,B,54,Zoe chose to split evenly.  She could be friends but might just want some money.
85,271141.0,coordination1,row,A,87,Robert chose to split evenly.  Likely friends.,B,6,William chose for all to get nothing.  He likely hates Robert and himself too.
85,341405.0,coordination0,row,A,72,He chose to split evenly.  Maybe friends.,A,92,Probably friends as they split evenly and did the same thing.
85,386797.0,disjunctive0,row,A,53,Hard to say as all choices except one are the same.,A,57,Perhaps friends but no proof.  They chose the only good one.
85,439213.0,disjunctive3,row,B,10,Kate likely does not like him OR herself.,B,3,Most likely hate each other and don't want anyone to get anything.
85,483868.0,singleControl0,column,A,82,Probably friends as he split rather than taking all.,A,58,Hard to say as Hannah didn't have many options.  Maybe.
85,578333.0,singleControl1,column,B,25,She probably doesn't like David as she took it all for herself.,A,43,Hard to say.  No good options for him.
85,633197.0,threat0,column,A,89,Must be good friends as he chose something really good for him.,A,55,"I don't know.  He may have just wanted more money, or could be friends too."
85,761947.0,threat1,column,B,61,Possibly friends.  Or she wants the high amount for herself.,A,63,Could be friends or maybe he just wanted more money.
85,822404.0,threat3,column,B,64,Could be friends or maybe just wanted the most money.,B,13,"Probably not friends as she wanted to reduce her earnings, even if nothing for herself.  Spiteful."
86,264657.0,threat1,column,B,51,Richmond chose the best payout for himself. It really did not matter that Megan got less than him. He was only looking out for his best interest,A,49,She too is only looking out for her own benefit. 
86,459892.0,threat3,row,B,7,William could have chosen a higher amount but instead made the choice to deny Zoe any money.,B,6,Zoe wanted to deny William any money while choosing to only get half of what she could have.
86,633210.0,threat0,row,A,50,Geoff was looking for the most money for himself while letting Luke get whatever.,A,85,Luke preferred Geoff over himself by letting him have the larger amount
86,754356.0,singleControl1,column,B,11,Austin wanted to deprive Gerald any of the money,A,85,Gerald let Austin have the money while he took none.
86,916437.0,singleControl0,row,A,50,Both options are basically the same for Emily,A,95,Kaylee followed up with a choice that benefited both of them the same.
86,986801.0,coordination0,row,A,81,Jacob chose the one that gave both of them the most,A,98,They looked out for each others best interest
86,1164161.0,coordination1,column,B,51,Sydney put forth the best opportunity for the two of them.,A,50,It is hard to tell. Maybe Gavin doesn't understand or he could dislike Sydney so much he is willing to lose money.
86,1301032.0,disjunctive0,row,A,88,Maria chose for both of them to get the most,A,97,They both looked out for each other
86,1436522.0,disjunctive3,column,B,51,Jack is given the final say to Robert who could choose to give both of them nothing so I am not sure.,B,3,Robert must dislike Jack in order to deprive himself of the $12
86,1587808.0,pd3,column,B,28,Lauren doesn't care about whether Logan gets money she just wants the most,B,27,Logan stopped Lauren from shutting him out and made her get what he got
86,1693687.0,pd0,column,A,75,Olivia is hoping Matthew will choose A as well so they both have the same,A,97,Matthew chose to not let Olivia only have $0 but to share the same amount
87,117050.0,pd3,row,B,11,i dont think they are friends because he is playing it safe,B,69,the might be friends but it would have been smarter for both of them to choose A if they really were
87,168088.0,pd0,row,A,72,looks like they might be free looking to make the most money equally,A,100,they both looked out for each other to maximize their earning potential
87,241958.0,disjunctive3,row,B,50,there is no clear way to tell from their decision,B,0,the rather end up with nothing then to maximize each others earning potential
87,287381.0,disjunctive0,row,A,82,look like the want to make the most money no matter what,A,94,they wanted to make sure the both got the most money they could
87,370173.0,threat1,column,B,20,"wants to make sure they get the most, seems selfish",A,49,the other player would rather get $6 gthen nothing doesnt prove they are friends though
87,434760.0,threat3,row,B,0,friends would have went with the safer beneficial option which is A,B,0,looked out for themselves
87,498152.0,threat0,row,A,100,wanted to maximize earning potential for partner,A,100,he made sure his friend walked away with more money for being unselfish in the first part
87,557380.0,singleControl0,column,A,100,the other choice would have left the other player with no gains,A,100,they made sure they both walked away with equal money
87,615069.0,singleControl1,row,A,50,no way to really tell from the stand point,B,0,his other choice would have led to an equal earning for both
87,722972.0,coordination1,row,A,50,no way to tell both options look the same from the stand point,B,0,rather have them both walk away with nothing then with equal money
87,754374.0,coordination0,row,A,50,no way to tell from this stand point,A,100,went with the option that earned them both the most money
88,94431.0,threat0,column,A,0,"If Gavin chose B, he has a higher payout. But, he chose A in which rebecca has a higher payout",A,51,"Rebecca chose the higher payout; however, this gave gavin 6 $"
88,132817.0,threat3,column,B,20,Maria chose her higher payout probability. ,B,0,"Maria could have chosen 12$ payout, but she purposely gave hannah $0"
88,205234.0,threat1,row,A,50,"I am not sure yet, but b was not a good option for both. A has a higher payout for daniel, but it is the best option",B,50,"Matt chose based on his higher payout. They could be friends, but matt based on his preference."
88,253526.0,singleControl1,column,B,0,Ryan chose to not give logan any money,A,50,Logan would have had the same result either way
88,294991.0,singleControl0,row,A,50,"We dont know yet, cuz A and B is the same",A,71,"Both a win/win. But, it is the same amount of money so I cannot exactly tell"
88,348229.0,pd3,column,B,39,"If they were friends 8/8 would have bee better, but Zoe chose B, so she is probably yearning for a higher payout",B,50,Jacob chose the best option for him. the other one would have gave him no money
88,398191.0,pd0,column,A,76,Kaylee chose an option that is more beneficial to emily,A,82,They both had an equal payout. Emily could have chosen B for her advantage but she chose A
88,433610.0,coordination0,column,A,50,"can tell yet, because B has similar options",A,48,"That is the best choice for both, so I cannot tell "
88,477560.0,coordination1,column,B,50,Same option for both A and B. Cannot tell if friends/enemies,A,0,Richmond sacraficed his winnings to make sure frank got nothing
88,556106.0,disjunctive0,column,A,44,David made sure to choose the option that could guarantee himself 12 ,A,50,"Gerald had the same option, so it did not matter."
88,596004.0,disjunctive3,column,B,69,William risked getting 0 even though he could have been guaranteed 12,B,25,Lauren purposely chose 0 winnings instead of gaining 12
89,207728.0,coordination0,column,A,50,The choice does not give enough information to make the choice they either both get equal or get nothing.,A,55,"It is the same they both get something out of the exchange, so could be friends or enemies."
89,328279.0,coordination1,column,B,6,Austin is willing to give up getting something so that Daniel will not get anything.,A,12,They chose to loose out so the other person would not get anything.
89,483983.0,singleControl1,column,B,24,Megan is only playing for herself and not Geoff.,A,57,Geoff is sacrificing for Megan to at least get something.
89,562438.0,singleControl0,column,A,74,Kaylee is going for an equal pay out for both something you would do for a friend.,A,89,They worked together so that both of them could gain something.
89,635935.0,disjunctive0,column,A,79,Matthew is working for them both to receive something.,A,86,they were working together to get something
89,802127.0,disjunctive3,column,B,70,he shows the thought of working together.,B,43,She chose for neither to receive anything in the game
89,897917.0,threat3,row,B,97,Luke chose for Rebecca to gain something sacrificing him getting anything.,B,47,She chose to go ahead and pick what would give her something leaving him without
89,994526.0,threat0,column,A,77,Zoe chooses to make sure Gerald will get more.,A,91,Gerald chose to make sure that at least zoe would gain something.
89,1111678.0,threat1,row,A,79,David is making the choice that both will will gain something even if one gains more.,B,59,Robert was looking out for himself
89,1249991.0,pd3,column,B,34,Lauren set it up so that no matter what emily chooses she gets something,B,49,emily had no real choice in it she would either get nothing or give them equal amounts
89,1330078.0,pd0,row,A,91,William is trusting enough that he believes olivia will  pick one good for both of them,A,95,Olivia did not just think of herself and chose to give equally
91,163961.0,threat3,row,B,23,Sydney chose the option that would not allow Robert to win more,B,0,Robert chose the option that would result with Sydney not winning anything
91,220210.0,threat1,column,B,73,Emily chose the option that would give them more ,A,77,Jack chose the option that would give Emily more
91,258228.0,threat0,row,A,74,She chose the option that would give them more,A,57,Luke chose the option that would give him more
91,308329.0,singleControl1,column,B,13,She chose the option that would not give anything to Kaylee,A,16,Her decision would not change the outcome
91,354143.0,singleControl0,column,A,76,She chose the option better for David,A,100,He chose the option good for both of them
91,389999.0,coordination1,row,A,77,She chose the option that would be beneficial for both,B,12,He chose them both not to win anything
91,422973.0,coordination0,column,A,76,She chose the option both could win,A,96,He chose the same option
91,449727.0,pd0,column,A,93,She chose the option both could win,A,100,He chose the option both would win
91,492870.0,pd3,row,B,22,He chose the option either he wins more or both wins less,B,34,She chose the option both would win some
91,543997.0,disjunctive3,column,B,50,Not sure as this option can be either good or bad,B,0,He chose both to get 0$
91,570383.0,disjunctive0,column,A,89,He chose the option that both would win,A,72,He chose the option both would win
93,176893.0,singleControl1,row,A,76,He's willing to possibly get $0 instead of $6.,B,8,She wanted him to get $0 instead of $6 and it being equal.
93,216068.0,singleControl0,row,A,77,He's willing to take a chance on getting nothing.,A,100,"They both get $6, which is equal. NObody loses out so he must think he's a friend."
93,260729.0,threat0,row,A,84,She wants to get the larger payout for both of them.,A,95,He wants his friend to get more.
93,307512.0,threat1,column,B,83,He's willing to get less so his friend can get more.,A,89,She wants her friend to earn more than her.
93,358129.0,threat3,row,B,65,He's willing to risk getting zero.,B,7,She wanted to receive more.
93,383507.0,disjunctive0,row,A,100,He wants things to be equal.,A,84,He wants things to be equal.
93,414223.0,disjunctive3,column,B,16,She's willing to lose everything so she can lose too.,B,0,They both want each other to lose out.
93,444795.0,pd0,row,A,85,He wants his friend to earn more.,A,100,He wanted it to be equal between them.
93,486591.0,pd3,row,B,8,She wanted to earn more.,B,39,"He wanted it to be equal and not lose out, even if she (Hannah) got some money."
93,573527.0,coordination1,row,A,44,It's too hard to say. It could go either way.,B,0,He doesn't want either of them getting any money.
93,664541.0,coordination0,row,A,64,He could go either way. It's too hard to tell.,A,100,She wants both of them to earn an equal amount.
94,163558.0,coordination1,row,A,74,"Sally is playing more cooperatively, though that doesn't necessarily mean that they're friends. She could just be nice. ",B,4,"Matt's actions were spiteful. Choosing A would have given them both the maximum amount of money, though Matt chose B in order to ensure neither received anything. "
94,230760.0,coordination0,column,A,62,"It is difficult to determine, though his choice would be the most pro-social. Still, there's really no reason to chose option B unless you wanted to be spiteful. ",A,77,Both chose the pro-social option. Though it was really the only logical choice. 
94,374546.0,threat0,row,A,76,Maria's choice of A ensures that her counterpart receives the most possible money. Though it's also the best choice for her as well. ,A,92,"Both players seemed to have the other's interests in mind, or at the very least weren't actively spiteful. "
94,438758.0,threat3,row,B,8,There's no reason to choose B other than to make sure the other player receives less money.,B,0,There was no reason for choosing B other than to make sure the other player received less money. Both players did this. 
94,507480.0,threat1,row,A,76,A makes the most sense. It ensures that B has the ultimate choice in how money is divided. ,B,54,"Emily's choice gave Rebecca the power, though Rebecca chose the more selfish option. "
94,617556.0,singleControl0,column,A,87,Megan would make the same amount regardless. She chose the more pro-social of the options. ,A,89,The two picked the most mutually beneficial options. 
94,717526.0,singleControl1,column,B,0,Kate's choice is just spiteful and ensured her partner would get nothing.,A,0,What Jacob picked made no difference. 
94,829210.0,pd3,column,B,21,Frank chose the most self-serving option.,B,0,"Both chose the most self-serving, spiteful choice. "
94,875834.0,pd0,column,A,100,David chose the most mutually beneficial option. ,A,100,Both chose the option that would be mutually beneficial. 
94,973266.0,disjunctive3,row,B,15,"I have no idea why Jack would chose B, or why either of them would. Unless they were so full of hate that they would hope that their partner would also pick B. ",B,0,Both were just spiteful.
94,1002860.0,disjunctive0,row,A,80,A is the mutually beneficial choice. ,A,98,Its the choice where both make the most money.
95,227368.0,coordination0,row,A,100,Emily is choosing for both her a Kate to receive the same amount of money. ,A,100,Kate choose the same as Emily making it more likely they are friends. 
95,343907.0,coordination1,row,A,75,Zoe and Jacob could be friends but Zoe might be just making the best choice for himself. Hard to tell. ,B,0,Jacob could of get them both paid but instead chose for them to both receive nothing. 
95,449892.0,pd0,column,A,76,Richmond could of chose B and got more money but decided to get the other person money also. ,A,100,The both decided to get the other money rather then get more and leave the other with nothing. 
95,517742.0,pd3,column,B,0,Luke wants all the money for him. ,B,70,Robert is more friendly then Luke deciding to help then both get a little money. 
95,633997.0,threat1,column,B,71,Megan is not being too greedy. ,A,71,They got what Megan originally wanted. 
95,741365.0,threat0,column,A,61,Seems like Maria is trying to be fair. ,A,71,They both chose the same option. 
95,854729.0,threat3,row,B,32,Ryan seems to be a little selfish and not care about the other person. ,B,74,Maybe I was wrong about Ryan. I think they are friends since he took nothing to Frank could get some money. 
95,913296.0,disjunctive0,column,A,96,Olivia wants to share the money. ,A,100,Definitely fiends they seemed to be working together. 
95,956169.0,disjunctive3,column,B,1,Daniel seems to care more about himself. ,B,3,Neither received anything. 
95,1085567.0,singleControl1,column,B,15,Matthew does not want to give any money to Sally. ,A,0,Sally did not receive any money like Matthew had picked. 
95,1126297.0,singleControl0,column,A,84,Willing to share the money. ,A,94,They both choose to split the money. 
96,67170.0,coordination0,column,A,49,both options are the same and leave the real decision to sally,A,64,you're more likely to be unselfish with a friend i would think
96,114947.0,coordination1,row,A,50,both are basically the same,B,5,why would anyone who liked each other do that?
96,173176.0,threat3,column,B,45,megan was being kind of selfish,B,16,friends would try and maximize winnings
96,215969.0,threat1,row,A,50,anyone would want to make more money,B,37,selfish move if they're friends
96,274067.0,threat0,row,A,50,its the safest bet regardless,A,98,sydney was very giving
96,329875.0,singleControl1,column,B,9,made it to where jacob got nothing ,A,7,didn't change anything
96,365843.0,singleControl0,row,A,50,both options are the same,A,92,definitely wouldn't give the person money if you ahted them
96,428844.0,pd0,row,A,86,she would be taking a risk of getting nothing if they were enemies,A,96,could have gotten more while em got nothing with option b
96,476235.0,pd3,column,B,28,opted for more money for themselves than david,B,46,could have just wanted some money
96,556861.0,disjunctive3,row,B,43,"The only reason you would do this is if you trusted them completely as a friend, or you wanted them to not get any money",B,2,just an odd choice unless you just couldn't stand the thought of the other person getting money
96,601192.0,disjunctive0,column,A,57,anyone would pick this almost no matter the relationsihp,A,54,they could just be sensible people
98,55732.0,singleControl1,column,B,9,It was based on ther choice made by maria,A,93,It was based on ther choice made by Zoe
98,96708.0,singleControl0,column,A,88,It was based on ther choice made by Laura,A,88,It was based on ther choice made by lauren
98,144179.0,disjunctive3,row,B,95,It was based on ther choice made by Richmond,B,12,It was based on the choice made by the candidate 
98,173526.0,disjunctive0,column,A,92,It was based on the choice made by the candidate ,A,97,It was based on the choice made by the candidate 
98,205741.0,threat3,column,B,52,It was based on the choice made by the candidate ,B,13,It was based on the choice made by the candidate  
98,226164.0,threat0,column,A,90,It was based on the choice made by the candidate ,A,73,It was based on the choice made by the candidate 
98,254317.0,threat1,row,A,99,It was based on the choice made by the candidate ,B,34,It was based on the choice made by the candidate 
98,408196.0,coordination0,column,A,96,It was based on the choice made by the candidate ,A,99,It was based on the choice made by the candidate 
98,433309.0,coordination1,row,A,96,It was based on the choice made by the candidate ,B,44,It was based on the choice made by the candidate 
98,467125.0,pd0,row,A,97,It was based on the choice made by the candidate ,A,94,It was based on the choice made by the candidate 
98,493029.0,pd3,row,B,83,It was based on the choice made by the candidate ,B,76,It was based on the choice made by the candidate 
99,164350.0,coordination0,row,A,100,They are friends because they both get a even payout of 12 and 0. ,A,100,The are friends because each person received 12. 
99,286029.0,coordination1,row,A,100,Both players are friends because it will be a even payout across the board for both. ,B,100,They are friends because no one received any money. 
99,516949.0,threat3,row,B,50,I'm not quite sure if they are enemies or friends it's 50/50 but Zoey took the 6 and left Mathew with 0. ,B,51,I going to say 50/50 because Mathew also received 6 as well both ended up with money in the end.  
99,602853.0,threat0,row,A,11,Maria receives the higher amount. ,A,38,I believe they are enemies because Austin didn't know what Maria picked first. 
99,664991.0,threat1,column,B,26,Luke gets the higher amount and leaves frank with 6. ,A,30,It is hard to say if they are enemies for friends both received a good amount. 
99,719837.0,singleControl1,column,B,0,Lauren left Sally with zero. ,A,0,Lauren left Sally with 0. 
99,764861.0,singleControl0,column,A,100,Both friends will get a even payout. ,A,100,They both get a even payout. 
99,813093.0,disjunctive0,row,A,100,They are friends because both will receive 12. ,A,100,They are good friends and both will receive the higher amount. 
99,872390.0,disjunctive3,row,B,100,Matt and Gerald are friends because he makes sure his friend gets 12 as well. ,B,100,They both end up getting the same amount. 
99,959325.0,pd3,column,B,0,Kate takes the higher amount of 12 and leaves Geoff with nothing. ,B,0,I still say they are enemies because Geoff didn't know Kate took the 12 and left him with nothing. 
99,1021957.0,pd0,row,A,100,They are friends because Gavin made sure they both will get a even amount. ,A,100,Definitely friends because Rebecca makes sure they both received the same amount. 
101,106558.0,singleControl0,column,A,84,"The rewards were equal, which seems friendly.",A,96,The results are equal for both players. It appears fair.
101,239612.0,singleControl1,column,B,7,"Ryan gains and Austin will not gain, but lose.",A,21,"Ryan is not friendly, but Austin is trying to be fair and friendly."
101,359371.0,pd3,column,B,7,Frank is trying to gain at Robert's expense.,B,7,Robert did as well as he could after Frank's choice. Not a friendly feel.
101,489916.0,pd0,row,A,10,"Jack chooses the best for himself, with no concern for Geoff.",A,39,Geoff chooses the fair choice for both. He seems more friendly than Jack.
101,657596.0,disjunctive3,row,B,66,Sally makes a poor choice that is dependent on weather Matthew is fair. She is being fair.,B,6,Matthew's choice is bad for both. He is harming both himself and her. Most unfriendly.
101,731637.0,disjunctive0,column,A,78,He chooses a fair choice for both.,A,82,Both make fair choices. Friendly.
101,870301.0,threat0,row,A,59,Zoe's choice is best for her and possibly better for Sydney. But both can win.,A,98,Sydney selects a choice that benefits Zoe more than himself--very friendly.
101,1039692.0,threat1,row,A,60,Her choice is best for her and perhaps better for him. Seems friendly so far.,B,30,Luke's choice benefits him more than her--not as friendly.
101,1182252.0,threat3,column,B,45,Olivia's choice is beneficial to her and possibly not to Maria.,B,42,Maria is acting more friendly than Olivia.
101,1290461.0,coordination1,row,A,61,He makes his only reasonable choice. He is now dependent on her. ,B,3,She chooses to deny both gain. Very unfriendly.
101,1433605.0,coordination0,row,A,59,David make the only reasonable choice for him. He depends on William to be fair. And a friend.,A,99,William is fair and both gain. They are at least not clear enemies. But probably friends
102,82245.0,singleControl0,column,A,50,looks like daniel just chose the same option,A,89,they got the same amount
102,142804.0,singleControl1,row,A,90,they got the same amount,B,33,"he got money, she didnt"
102,202325.0,pd0,column,A,78,they got the same amount,A,76,they got the same amount
102,245988.0,pd3,row,B,28,"he got money, she didnt",B,100,they go the same amount
102,283555.0,disjunctive0,column,A,98,they got the same amount,A,98,they got the same amount
102,314953.0,disjunctive3,column,B,98,they got the same amount,B,72,they got the same amount
102,342093.0,coordination0,row,A,94,they both got the same,A,100,they both got the same amount
102,377938.0,coordination1,column,B,43,he didnt want the other to get money,A,40,he didnt want the other to get money
102,405576.0,threat3,column,B,37,he got more money,B,38,he got more money
102,484786.0,threat1,row,A,36,he got more money,B,82,they got the same amount
102,524216.0,threat0,column,A,24,he got more money,A,55,he received less money
